onset	duration	trial_type	value	sample
658.132	0.001	S_4	4	164533
659.656	0.001	S_16	16	164914
660.6	0.001	R_2	102	165150
662.24	0.001	S_4	4	165560
663.764	0.001	S_8	8	165941
664.584	0.001	R_1	101	166146
666.224	0.001	S_4	4	166556
667.744	0.001	S_8	8	166936
668.496	0.001	R_1	101	167124
669.88	0.001	S_4	4	167470
671.396	0.001	S_16	16	167849
671.928	0.001	R_1	101	167982
673.468	0.001	S_4	4	168367
674.984	0.001	S_8	8	168746
675.704	0.001	R_1	101	168926
677.024	0.001	S_4	4	169256
678.544	0.001	S_16	16	169636
679.2	0.001	R_1	101	169800
680.812	0.001	S_4	4	170203
682.34	0.001	S_8	8	170585
682.848	0.001	R_1	101	170712
684.076	0.001	S_4	4	171019
685.596	0.001	S_16	16	171399
686.064	0.001	R_1	101	171516
687.384	0.001	S_4	4	171846
688.904	0.001	S_8	8	172226
689.472	0.001	R_1	101	172368
690.764	0.001	S_4	4	172691
692.284	0.001	S_8	8	173071
692.824	0.001	R_1	101	173206
694.376	0.001	S_4	4	173594
695.896	0.001	S_8	8	173974
696.52	0.001	R_1	101	174130
697.784	0.001	S_4	4	174446
699.304	0.001	S_16	16	174826
700.224	0.001	R_1	101	175056
701.48	0.001	S_4	4	175370
703.008	0.001	S_8	8	175752
703.552	0.001	R_1	101	175888
705.216	0.001	S_4	4	176304
706.736	0.001	S_8	8	176684
707.328	0.001	R_1	101	176832
715.82	0.001		0	178955
865.58	0.001		0	216395
1266.06	0.001		0	316515
1671.592	0.001	S_2	2	417898
1673.104	0.001	S_8	8	418276
1673.928	0.001	R_1	101	418482
1675.276	0.001	S_2	2	418819
1676.792	0.001	S_16	16	419198
1677.256	0.001	R_1	101	419314
1678.628	0.001	S_2	2	419657
1680.144	0.001	S_8	8	420036
1680.912	0.001	R_1	101	420228
1682.224	0.001	S_2	2	420556
1683.744	0.001	S_16	16	420936
1684.168	0.001	R_1	101	421042
1685.736	0.001	S_2	2	421434
1687.252	0.001	S_16	16	421813
1687.824	0.001	R_1	101	421956
1689.2	0.001	S_2	2	422300
1690.724	0.001	S_16	16	422681
1691.52	0.001	R_2	102	422880
1693.028	0.001	S_2	2	423257
1694.544	0.001	S_8	8	423636
1695.12	0.001	R_1	101	423780
1696.508	0.001	S_2	2	424127
1698.024	0.001	S_16	16	424506
1698.616	0.001	R_1	101	424654
1700.12	0.001	S_2	2	425030
1701.648	0.001	S_16	16	425412
1702.352	0.001	R_1	101	425588
1703.584	0.001	S_2	2	425896
1705.104	0.001	S_8	8	426276
1705.644	0.001	R_1	101	426411
1707.056	0.001	S_2	2	426764
1708.576	0.001	S_8	8	427144
1709.064	0.001	R_1	101	427266
1710.488	0.001	S_2	2	427622
1712.008	0.001	S_16	16	428002
1712.464	0.001	R_1	101	428116
1713.828	0.001	S_2	2	428457
1715.344	0.001	S_16	16	428836
1715.892	0.001	R_1	101	428973
1717.364	0.001	S_2	2	429341
1718.884	0.001	S_16	16	429721
1719.72	0.001	R_2	102	429930
1720.896	0.001	S_2	2	430224
1722.412	0.001	S_8	8	430603
1723.176	0.001	R_1	101	430794
1724.6	0.001	S_2	2	431150
1726.116	0.001	S_8	8	431529
1726.608	0.001	R_2	102	431652
1728.06	0.001	S_2	2	432015
1729.584	0.001	S_8	8	432396
1730.524	0.001	R_1	101	432631
1731.84	0.001	S_2	2	432960
1733.356	0.001	S_8	8	433339
1733.888	0.001	R_1	101	433472
1735.572	0.001	S_2	2	433893
1737.096	0.001	S_16	16	434274
1737.708	0.001	R_2	102	434427
1739.272	0.001	S_2	2	434818
1740.796	0.001	S_16	16	435199
1741.996	0.001	R_2	102	435499
1746.424	0.001	S_2	2	436606
1747.944	0.001	S_8	8	436986
1748.624	0.001	R_1	101	437156
1750.256	0.001	S_2	2	437564
1751.776	0.001	S_8	8	437944
1752.324	0.001	R_2	102	438081
1753.636	0.001	S_2	2	438409
1755.156	0.001	S_16	16	438789
1755.676	0.001	R_2	102	438919
1756.892	0.001	S_2	2	439223
1758.408	0.001	S_8	8	439602
1758.884	0.001	R_2	102	439721
1760.424	0.001	S_2	2	440106
1761.948	0.001	S_16	16	440487
1762.38	0.001	R_2	102	440595
1764.008	0.001	S_2	2	441002
1765.524	0.001	S_16	16	441381
1766.124	0.001	R_2	102	441531
1767.376	0.001	S_2	2	441844
1768.896	0.001	S_16	16	442224
1769.544	0.001	R_2	102	442386
1770.752	0.001	S_2	2	442688
1772.264	0.001	S_16	16	443066
1772.948	0.001	R_2	102	443237
1774.292	0.001	S_2	2	443573
1775.816	0.001	S_16	16	443954
1776.532	0.001	R_1	101	444133
1778.088	0.001	S_2	2	444522
1779.608	0.001	S_8	8	444902
1780.124	0.001	R_1	101	445031
1781.784	0.001	S_2	2	445446
1783.304	0.001	S_16	16	445826
1783.868	0.001	R_2	102	445967
1785.32	0.001	S_2	2	446330
1786.84	0.001	S_16	16	446710
1787.46	0.001	R_1	101	446865
1788.804	0.001	S_2	2	447201
1790.328	0.001	S_8	8	447582
1791.004	0.001	R_1	101	447751
1792.412	0.001	S_2	2	448103
1793.936	0.001	S_8	8	448484
1794.508	0.001	R_1	101	448627
1796.08	0.001	S_2	2	449020
1797.608	0.001	S_16	16	449402
1798.244	0.001	R_2	102	449561
1799.84	0.001	S_2	2	449960
1801.364	0.001	S_8	8	450341
1801.86	0.001	R_2	102	450465
1803.432	0.001	S_2	2	450858
1804.956	0.001	S_8	8	451239
1805.556	0.001	R_1	101	451389
1807.012	0.001	S_2	2	451753
1808.536	0.001	S_8	8	452134
1809.06	0.001	R_1	101	452265
1810.304	0.001	S_2	2	452576
1811.824	0.001	S_8	8	452956
1812.948	0.001	R_1	101	453237
1814.276	0.001	S_2	2	453569
1815.796	0.001	S_16	16	453949
1816.46	0.001	R_1	101	454115
1823.272	0.001	S_2	2	455818
1824.796	0.001	S_16	16	456199
1825.332	0.001	R_2	102	456333
1826.876	0.001	S_2	2	456719
1828.408	0.001	S_8	8	457102
1828.996	0.001	R_1	101	457249
1830.444	0.001	S_2	2	457611
1831.968	0.001	S_16	16	457992
1832.684	0.001	R_2	102	458171
1833.856	0.001	S_2	2	458464
1835.376	0.001	S_16	16	458844
1835.924	0.001	R_1	101	458981
1837.4	0.001	S_2	2	459350
1838.916	0.001	S_16	16	459729
1839.428	0.001	R_2	102	459857
1840.604	0.001	S_2	2	460151
1842.128	0.001	S_16	16	460532
1842.724	0.001	R_2	102	460681
1844.328	0.001	S_2	2	461082
1845.848	0.001	S_8	8	461462
1846.396	0.001	R_2	102	461599
1847.848	0.001	S_2	2	461962
1849.368	0.001	S_8	8	462342
1849.916	0.001	R_1	101	462479
1851.46	0.001	S_2	2	462865
1852.976	0.001	S_16	16	463244
1853.944	0.001	R_1	101	463486
1855.3	0.001	S_2	2	463825
1856.828	0.001	S_8	8	464207
1857.388	0.001	R_1	101	464347
1858.688	0.001	S_2	2	464672
1860.208	0.001	S_8	8	465052
1860.812	0.001	R_1	101	465203
1862.108	0.001	S_2	2	465527
1863.628	0.001	S_8	8	465907
1864.18	0.001	R_1	101	466045
1865.568	0.001	S_2	2	466392
1867.088	0.001	S_16	16	466772
1867.732	0.001	R_1	101	466933
1868.92	0.001	S_2	2	467230
1870.44	0.001	S_8	8	467610
1871.292	0.001	R_2	102	467823
1872.756	0.001	S_2	2	468189
1874.28	0.001	S_16	16	468570
1874.732	0.001	R_2	102	468683
1876.368	0.001	S_2	2	469092
1877.888	0.001	S_16	16	469472
1878.452	0.001	R_2	102	469613
1879.8	0.001	S_2	2	469950
1881.316	0.001	S_8	8	470329
1881.868	0.001	R_1	101	470467
1883.532	0.001	S_2	2	470883
1885.048	0.001	S_8	8	471262
1885.836	0.001	R_1	101	471459
1887.276	0.001	S_2	2	471819
1888.796	0.001	S_16	16	472199
1889.404	0.001	R_1	101	472351
1890.968	0.001	S_2	2	472742
1892.488	0.001	S_16	16	473122
1893.268	0.001	R_1	101	473317
1962.504	0.001	S_1	1	490626
1964.056	0.001	S_16	16	491014
1964.728	0.001	R_1	101	491182
1966.04	0.001	S_1	1	491510
1967.556	0.001	S_16	16	491889
1968.184	0.001	R_2	102	492046
1969.616	0.001	S_1	1	492404
1971.14	0.001	S_8	8	492785
1971.656	0.001	R_1	101	492914
1972.94	0.001	S_1	1	493235
1974.46	0.001	S_16	16	493615
1975.2	0.001	R_1	101	493800
1976.544	0.001	S_1	1	494136
1978.068	0.001	S_8	8	494517
1978.672	0.001	R_1	101	494668
1979.912	0.001	S_1	1	494978
1981.428	0.001	S_8	8	495357
1981.912	0.001	R_2	102	495478
1983.416	0.001	S_1	1	495854
1984.94	0.001	S_8	8	496235
1985.488	0.001	R_1	101	496372
1987.144	0.001	S_1	1	496786
1988.66	0.001	S_16	16	497165
1989.24	0.001	R_1	101	497310
1990.672	0.001	S_1	1	497668
1992.2	0.001	S_8	8	498050
1992.672	0.001	R_1	101	498168
1994.096	0.001	S_1	1	498524
1995.616	0.001	S_16	16	498904
1996.08	0.001	R_2	102	499020
1997.572	0.001	S_1	1	499393
1999.088	0.001	S_16	16	499772
1999.968	0.001	R_1	101	499992
2001.192	0.001	S_1	1	500298
2002.708	0.001	S_8	8	500677
2003.272	0.001	R_1	101	500818
2004.888	0.001	S_1	1	501222
2006.408	0.001	S_8	8	501602
2007.112	0.001	R_2	102	501778
2008.5	0.001	S_1	1	502125
2010.024	0.001	S_8	8	502506
2010.528	0.001	R_1	101	502632
2011.872	0.001	S_1	1	502968
2013.388	0.001	S_16	16	503347
2013.936	0.001	R_1	101	503484
2015.46	0.001	S_1	1	503865
2016.98	0.001	S_16	16	504245
2017.592	0.001	R_2	102	504398
2019.228	0.001	S_1	1	504807
2020.752	0.001	S_8	8	505188
2021.392	0.001	R_2	102	505348
2022.924	0.001	S_1	1	505731
2024.44	0.001	S_8	8	506110
2025.088	0.001	R_1	101	506272
2026.68	0.001	S_1	1	506670
2028.2	0.001	S_8	8	507050
2028.72	0.001	R_1	101	507180
2030.192	0.001	S_1	1	507548
2031.712	0.001	S_8	8	507928
2032.552	0.001	R_2	102	508138
2038.624	0.001	S_1	1	509656
2040.136	0.001	S_8	8	510034
2041.056	0.001	R_1	101	510264
2042.472	0.001	S_1	1	510618
2043.992	0.001	S_8	8	510998
2044.48	0.001	R_2	102	511120
2046.132	0.001	S_1	1	511533
2047.648	0.001	S_16	16	511912
2048.184	0.001	R_1	101	512046
2049.776	0.001	S_1	1	512444
2051.296	0.001	S_16	16	512824
2051.864	0.001	R_1	101	512966
2053.12	0.001	S_1	1	513280
2054.64	0.001	S_16	16	513660
2055.304	0.001	R_2	102	513826
2056.66	0.001	S_1	1	514165
2058.18	0.001	S_8	8	514545
2058.704	0.001	R_1	101	514676
2060.172	0.001	S_1	1	515043
2061.688	0.001	S_16	16	515422
2062.32	0.001	R_1	101	515580
2063.744	0.001	S_1	1	515936
2065.264	0.001	S_16	16	516316
2065.808	0.001	R_2	102	516452
2067.448	0.001	S_1	1	516862
2068.968	0.001	S_16	16	517242
2069.712	0.001	R_1	101	517428
2071.292	0.001	S_1	1	517823
2072.812	0.001	S_8	8	518203
2073.424	0.001	R_1	101	518356
2075.0	0.001	S_1	1	518750
2076.52	0.001	S_8	8	519130
2077.12	0.001	R_2	102	519280
2078.572	0.001	S_1	1	519643
2080.1	0.001	S_8	8	520025
2080.624	0.001	R_1	101	520156
2081.836	0.001	S_1	1	520459
2083.352	0.001	S_8	8	520838
2084.016	0.001	R_2	102	521004
2085.452	0.001	S_1	1	521363
2086.972	0.001	S_16	16	521743
2087.44	0.001	R_2	102	521860
2088.832	0.001	S_1	1	522208
2090.348	0.001	S_16	16	522587
2091.184	0.001	R_1	101	522796
2092.832	0.001	S_1	1	523208
2094.348	0.001	S_8	8	523587
2094.792	0.001	R_1	101	523698
2096.136	0.001	S_1	1	524034
2097.66	0.001	S_16	16	524415
2098.16	0.001	R_1	101	524540
2099.368	0.001	S_1	1	524842
2100.888	0.001	S_16	16	525222
2101.568	0.001	R_2	102	525392
2102.756	0.001	S_1	1	525689
2104.276	0.001	S_8	8	526069
2104.792	0.001	R_1	101	526198
2106.308	0.001	S_1	1	526577
2107.828	0.001	S_8	8	526957
2108.416	0.001	R_2	102	527104
2113.2	0.001	S_1	1	528300
2114.72	0.001	S_8	8	528680
2115.256	0.001	R_1	101	528814
2116.692	0.001	S_1	1	529173
2118.208	0.001	S_8	8	529552
2118.696	0.001	R_2	102	529674
2120.272	0.001	S_1	1	530068
2121.788	0.001	S_8	8	530447
2122.632	0.001	R_2	102	530658
2124.16	0.001	S_1	1	531040
2125.68	0.001	S_16	16	531420
2126.128	0.001	R_2	102	531532
2127.664	0.001	S_1	1	531916
2129.18	0.001	S_8	8	532295
2129.688	0.001	R_1	101	532422
2130.96	0.001	S_1	1	532740
2132.48	0.001	S_16	16	533120
2132.896	0.001	R_2	102	533224
2134.304	0.001	S_1	1	533576
2135.82	0.001	S_16	16	533955
2136.256	0.001	R_1	101	534064
2137.5	0.001	S_1	1	534375
2139.024	0.001	S_16	16	534756
2139.816	0.001	R_1	101	534954
2141.432	0.001	S_1	1	535358
2142.952	0.001	S_16	16	535738
2143.6	0.001	R_1	101	535900
2144.952	0.001	S_1	1	536238
2146.472	0.001	S_8	8	536618
2146.816	0.001	R_1	101	536704
2148.164	0.001	S_1	1	537041
2149.68	0.001	S_16	16	537420
2150.272	0.001	R_2	102	537568
2151.528	0.001	S_1	1	537882
2153.048	0.001	S_8	8	538262
2153.504	0.001	R_2	102	538376
2155.18	0.001	S_1	1	538795
2156.704	0.001	S_16	16	539176
2157.168	0.001	R_1	101	539292
2158.672	0.001	S_1	1	539668
2160.192	0.001	S_16	16	540048
2160.728	0.001	R_2	102	540182
2162.024	0.001	S_1	1	540506
2163.544	0.001	S_16	16	540886
2164.248	0.001	R_1	101	541062
2165.712	0.001	S_1	1	541428
2167.232	0.001	S_8	8	541808
2167.816	0.001	R_1	101	541954
2169.352	0.001	S_1	1	542338
2170.872	0.001	S_16	16	542718
2171.36	0.001	R_1	101	542840
2172.536	0.001	S_1	1	543134
2174.064	0.001	S_8	8	543516
2174.728	0.001	R_2	102	543682
2176.116	0.001	S_1	1	544029
2177.632	0.001	S_8	8	544408
2178.04	0.001	R_1	101	544510
2179.644	0.001	S_1	1	544911
2181.16	0.001	S_8	8	545290
2181.72	0.001	R_2	102	545430
2189.228	0.001	S_1	1	547307
2190.752	0.001	S_16	16	547688
2191.44	0.001	R_1	101	547860
2192.656	0.001	S_1	1	548164
2194.168	0.001	S_8	8	548542
2194.752	0.001	R_1	101	548688
2195.936	0.001	S_1	1	548984
2197.452	0.001	S_16	16	549363
2197.936	0.001	R_1	101	549484
2199.312	0.001	S_1	1	549828
2200.832	0.001	S_16	16	550208
2201.24	0.001	R_2	102	550310
2202.856	0.001	S_1	1	550714
2204.38	0.001	S_8	8	551095
2204.816	0.001	R_2	102	551204
2206.464	0.001	S_1	1	551616
2207.992	0.001	S_8	8	551998
2208.52	0.001	R_1	101	552130
2210.164	0.001	S_1	1	552541
2211.684	0.001	S_16	16	552921
2212.16	0.001	R_1	101	553040
2213.78	0.001	S_1	1	553445
2215.304	0.001	S_16	16	553826
2216.032	0.001	R_2	102	554008
2217.436	0.001	S_1	1	554359
2218.952	0.001	S_16	16	554738
2219.416	0.001	R_1	101	554854
2220.744	0.001	S_1	1	555186
2222.26	0.001	S_16	16	555565
2223.064	0.001	R_2	102	555766
2224.404	0.001	S_1	1	556101
2225.92	0.001	S_8	8	556480
2226.688	0.001	R_2	102	556672
2228.076	0.001	S_1	1	557019
2229.592	0.001	S_16	16	557398
2230.176	0.001	R_2	102	557544
2231.708	0.001	S_1	1	557927
2233.24	0.001	S_8	8	558310
2233.856	0.001	R_1	101	558464
2235.064	0.001	S_1	1	558766
2236.584	0.001	S_16	16	559146
2237.24	0.001	R_1	101	559310
2238.816	0.001	S_1	1	559704
2240.34	0.001	S_8	8	560085
2240.936	0.001	R_1	101	560234
2242.308	0.001	S_1	1	560577
2243.832	0.001	S_16	16	560958
2244.428	0.001	R_1	101	561107
2245.984	0.001	S_1	1	561496
2247.504	0.001	S_16	16	561876
2248.136	0.001	R_2	102	562034
2249.332	0.001	S_1	1	562333
2250.852	0.001	S_16	16	562713
2251.616	0.001	R_1	101	562904
2253.152	0.001	S_1	1	563288
2254.672	0.001	S_16	16	563668
2255.34	0.001	R_2	102	563835
2256.876	0.001	S_1	1	564219
2258.404	0.001	S_16	16	564601
2259.076	0.001	R_2	102	564769
2265.8	0.001	S_1	1	566450
2267.324	0.001	S_8	8	566831
2267.94	0.001	R_1	101	566985
2269.316	0.001	S_1	1	567329
2270.832	0.001	S_8	8	567708
2271.6	0.001	R_2	102	567900
2272.86	0.001	S_1	1	568215
2274.384	0.001	S_8	8	568596
2275.468	0.001	R_1	101	568867
2276.664	0.001	S_1	1	569166
2278.184	0.001	S_16	16	569546
2278.848	0.001	R_2	102	569712
2280.448	0.001	S_1	1	570112
2281.976	0.001	S_8	8	570494
2282.6	0.001	R_2	102	570650
2284.2	0.001	S_1	1	571050
2285.716	0.001	S_16	16	571429
2286.256	0.001	R_2	102	571564
2287.696	0.001	S_1	1	571924
2289.216	0.001	S_16	16	572304
2289.948	0.001	R_1	101	572487
2291.312	0.001	S_1	1	572828
2292.876	0.001	S_8	8	573219
2293.324	0.001	R_1	101	573331
2294.556	0.001	S_1	1	573639
2296.072	0.001	S_8	8	574018
2296.68	0.001	R_1	101	574170
2298.032	0.001	S_1	1	574508
2299.552	0.001	S_8	8	574888
2300.236	0.001	R_2	102	575059
2301.404	0.001	S_1	1	575351
2302.924	0.001	S_8	8	575731
2303.484	0.001	R_1	101	575871
2305.008	0.001	S_1	1	576252
2306.524	0.001	S_8	8	576631
2307.068	0.001	R_1	101	576767
2308.464	0.001	S_1	1	577116
2309.984	0.001	S_8	8	577496
2310.612	0.001	R_1	101	577653
2311.952	0.001	S_1	1	577988
2313.472	0.001	S_16	16	578368
2314.116	0.001	R_1	101	578529
2315.528	0.001	S_1	1	578882
2317.04	0.001	S_8	8	579260
2317.532	0.001	R_1	101	579383
2318.76	0.001	S_1	1	579690
2320.276	0.001	S_16	16	580069
2320.924	0.001	R_1	101	580231
2322.448	0.001	S_1	1	580612
2323.976	0.001	S_8	8	580994
2324.428	0.001	R_1	101	581107
2325.72	0.001	S_1	1	581430
2327.244	0.001	S_8	8	581811
2327.884	0.001	R_2	102	581971
2329.492	0.001	S_1	1	582373
2331.016	0.001	S_8	8	582754
2331.508	0.001	R_1	101	582877
2333.036	0.001	S_1	1	583259
2334.564	0.001	S_16	16	583641
2335.204	0.001	R_1	101	583801
2634.704	0.001	S_2	2	658676
2636.232	0.001	S_16	16	659058
2636.8	0.001	R_1	101	659200
2638.148	0.001	S_2	2	659537
2639.668	0.001	S_16	16	659917
2640.184	0.001	R_2	102	660046
2641.744	0.001	S_2	2	660436
2643.272	0.001	S_16	16	660818
2643.8	0.001	R_1	101	660950
2645.212	0.001	S_1	1	661303
2646.74	0.001	S_8	8	661685
2647.464	0.001	R_1	101	661866
2648.964	0.001	S_2	2	662241
2650.488	0.001	S_16	16	662622
2650.952	0.001	R_1	101	662738
2652.464	0.001	S_1	1	663116
2653.98	0.001	S_8	8	663495
2654.504	0.001	R_1	101	663626
2655.888	0.001	S_2	2	663972
2657.408	0.001	S_16	16	664352
2658.032	0.001	R_1	101	664508
2659.296	0.001	S_2	2	664824
2660.82	0.001	S_8	8	665205
2661.328	0.001	R_1	101	665332
2662.948	0.001	S_1	1	665737
2664.484	0.001	S_8	8	666121
2665.024	0.001	R_2	102	666256
2666.256	0.001	S_1	1	666564
2667.776	0.001	S_16	16	666944
2668.224	0.001	R_2	102	667056
2669.524	0.001	S_2	2	667381
2671.048	0.001	S_16	16	667762
2671.496	0.001	R_1	101	667874
2672.804	0.001	S_1	1	668201
2674.332	0.001	S_8	8	668583
2675.104	0.001	R_2	102	668776
2676.696	0.001	S_2	2	669174
2678.216	0.001	S_16	16	669554
2678.904	0.001	R_2	102	669726
2680.512	0.001	S_2	2	670128
2682.028	0.001	S_8	8	670507
2682.592	0.001	R_1	101	670648
2683.864	0.001	S_1	1	670966
2685.392	0.001	S_8	8	671348
2686.072	0.001	R_2	102	671518
2687.536	0.001	S_2	2	671884
2689.06	0.001	S_16	16	672265
2689.64	0.001	R_1	101	672410
2691.016	0.001	S_1	1	672754
2692.54	0.001	S_8	8	673135
2693.008	0.001	R_1	101	673252
2694.404	0.001	S_1	1	673601
2695.928	0.001	S_8	8	673982
2696.304	0.001	R_1	101	674076
2697.496	0.001	S_1	1	674374
2699.016	0.001	S_16	16	674754
2699.408	0.001	R_1	101	674852
2700.748	0.001	S_2	2	675187
2702.268	0.001	S_16	16	675567
2702.784	0.001	R_1	101	675696
2705.424	0.001	S_2	2	676356
2706.94	0.001	S_8	8	676735
2707.568	0.001	R_1	101	676892
2708.832	0.001	S_1	1	677208
2710.348	0.001	S_8	8	677587
2710.824	0.001	R_2	102	677706
2712.284	0.001	S_2	2	678071
2713.82	0.001	S_16	16	678455
2714.32	0.001	R_1	101	678580
2715.904	0.001	S_2	2	678976
2717.432	0.001	S_8	8	679358
2718.048	0.001	R_1	101	679512
2719.444	0.001	S_1	1	679861
2720.972	0.001	S_16	16	680243
2721.496	0.001	R_1	101	680374
2722.86	0.001	S_1	1	680715
2724.38	0.001	S_8	8	681095
2724.944	0.001	R_1	101	681236
2726.56	0.001	S_1	1	681640
2728.08	0.001	S_8	8	682020
2728.648	0.001	R_2	102	682162
2729.94	0.001	S_2	2	682485
2731.46	0.001	S_16	16	682865
2732.048	0.001	R_2	102	683012
2733.688	0.001	S_1	1	683422
2735.208	0.001	S_8	8	683802
2736.016	0.001	R_2	102	684004
2737.6	0.001	S_1	1	684400
2739.12	0.001	S_8	8	684780
2739.944	0.001	R_2	102	684986
2741.216	0.001	S_1	1	685304
2742.736	0.001	S_8	8	685684
2743.264	0.001	R_1	101	685816
2744.564	0.001	S_2	2	686141
2746.08	0.001	S_16	16	686520
2746.784	0.001	R_1	101	686696
2748.084	0.001	S_2	2	687021
2749.608	0.001	S_8	8	687402
2750.256	0.001	R_1	101	687564
2751.584	0.001	S_1	1	687896
2753.1	0.001	S_8	8	688275
2753.896	0.001	R_2	102	688474
2755.172	0.001	S_1	1	688793
2756.704	0.001	S_8	8	689176
2757.728	0.001	R_1	101	689432
2759.08	0.001	S_1	1	689770
2760.6	0.001	S_8	8	690150
2761.24	0.001	R_2	102	690310
2762.728	0.001	S_2	2	690682
2764.252	0.001	S_16	16	691063
2764.788	0.001	R_2	102	691197
2766.1	0.001	S_1	1	691525
2767.62	0.001	S_8	8	691905
2768.384	0.001	R_2	102	692096
2769.928	0.001	S_1	1	692482
2771.448	0.001	S_16	16	692862
2772.272	0.001	R_1	101	693068
2773.508	0.001	S_1	1	693377
2775.032	0.001	S_8	8	693758
2775.6	0.001	R_1	101	693900
2780.848	0.001	S_1	1	695212
