thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,keyMotionResp_training.started,dots_training.started,fixCross_training.started,textTraining.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,textQUESTout.started,textQUESTout.stopped,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,InstrExpSwitch.stopped,SwitchGlasses.started,SwitchGlasses.stopped,blockInstructions.started,blockInstructions.stopped,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,textblockInstruction.stopped,dotsRDK.stopped,fixCross2.stopped,keyMotionResp_2.stopped,textInstrExpSwitch.started,textInstrExpSwitch.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename,Unnamed: 213,key_resp.keys,key_resp.rt,key_resp.duration,key_respInstr_3.keys,key_respInstr_2.keys,key_respInstr_2.rt,key_respInstr_2.duration,key_respInstr_3.rt,key_respInstr_3.duration,key_resp.started,loopLowPriorBlocks.key_resp.keys,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,loopLowPriorBlocks.key_respInstr_3.keys,loopLowPriorBlocks.key_respInstr_2.keys,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Unnamed: 207
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0274677,0.0278182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0278511,0.0280444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0282332,0.0341935,0.0341935,110.12984139999936,space,110.0915391999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
41,0,41,,,,,,,,,,,,,41,0,41,0,,,,,,,,,,,,,608.1083130999996,,,,,,,,,,,,,,,,,,,,,,,608.1050735,608.1052744999997,608.1052997999996,608.1053257999993,,608.1053671999998,609.1792416999997,609.3336223999995,609.3455851666664,609.3361571999994,609.8998902999992,609.8998902999992,609.8454421000006,609.8964551999998,609.8998902999992,609.8998902999992,609.8998902999992,609.8998902999992,610.4630084,right,0,0.5608231999995041,,610.465854,610.4681634999997,611.9691421999996,611.9544778,453.9365927999988,453.9365927999988,37.56423299999915,,611.9651682000003,611.9691421999996,611.9691421999996,616.9564001999988,616.9564001999988,616.9526502999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.9526891000005,616.9564001999988,616.9564001999988,623.9434980999995,space,6.984701400000631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.5410510000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.5390083000002,625.5591458999988,625.7162105999996,625.7254817666659,625.7188468999993,626.2297206000003,626.2297206000003,626.2254144999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,1,0,start,4,lin,0.4,624.5384759999997,624.5389445000001,626.2268807,626.2297206000003,627.2761083999994,627.2213806,627.2721808999995,627.2761083999994,627.2761083999994,627.2761083999994,627.9925119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9957787999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9932618000003,629.1334420999992,629.2917830999995,629.2997638666662,629.2942459000005,629.8075363999997,629.8075363999997,629.8054346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,2,1,start,4,lin,0.3641647412111767,627.9929996999999,627.9932150999994,629.8054867999999,629.8075363999997,630.8529834000001,630.7996363999991,630.8500095999989,630.8529834000001,630.8529834000001,630.8529834000001,631.7376026000002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7407789999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7383093,632.9784825999996,633.1351790999997,633.1448289666665,633.1374895999998,633.6474903999988,633.6474903999988,633.6454027999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,3,2,start,4,lin,0.2924843232879477,631.7380620000004,631.7382632,633.6454510000003,633.6474903999988,634.6939088999989,634.6405082000001,634.6910945999989,634.6939088999989,634.6939088999989,634.6939088999989,635.3283917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.331738,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.3291006,636.6653690000003,636.8211284999998,636.8316500666666,636.8233349999991,637.3374930999998,637.3374930999998,637.3354008000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,4,3,start,4,lin,0.4,635.3288556999996,635.3290550000002,637.3354479,637.3374930999998,638.3851283999993,638.331435,638.3821368,638.3851283999993,638.3851283999993,638.3851283999993,639.0069236999989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0100980999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0076731999998,640.1310799000003,640.2882301999998,640.2974187666665,640.2908005999998,640.7974237999988,640.7974237999988,640.7953978999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,5,4,start,4,lin,0.4,639.0073905999998,639.0076227999998,640.7954458000004,640.7974237999988,641.8425738999995,641.7890685999992,641.8395509999991,641.8425738999995,641.8425738999995,641.8425738999995,642.4647968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.4677178999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.4655944000006,643.7056001000001,643.8619216999996,643.8718774666655,643.8641994999998,644.3776091,644.3776091,644.3754336000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,6,5,start,4,lin,0.4,642.4652470000001,642.4655466999993,644.3754805999997,644.3776091,645.4250940999991,645.3716722999998,645.4220795000001,645.4250940999991,645.4250940999991,645.4250940999991,645.8721667999998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8763739999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8728740000006,647.3212984000002,647.4791614999995,647.4876425,647.4818844000001,647.9973532000004,647.9973532000004,647.9954082999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,7,6,start,4,lin,0.4,645.8726157000001,645.8728291999996,647.9954569000001,647.9973532000004,649.0670601999991,649.0127683999999,649.0630836,649.0670601999991,649.0670601999991,649.0670601999991,649.6341183000004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.6369465999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.6348736999989,651.0206018999997,651.1762498999997,651.1869439,651.1786807999997,651.6874857000003,651.6874857000003,651.6854191000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,8,7,start,4,lin,0.4,649.6345817999991,649.6348221999997,651.6854767000004,651.6874857000003,652.7376585000002,652.6826309999997,652.7348318000004,652.7376585000002,652.7376585000002,652.7376585000002,653.1829116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.1862213000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.1836509999994,654.5658619999995,654.7225276,654.7321216666666,654.7246641999991,655.2372732000003,655.2372732000003,655.2353822000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,9,8,start,4,lin,0.4,653.1833509999997,653.1836062000002,655.2354278999992,655.2372732000003,656.2861825,656.2318954000002,656.2829911,656.2861825,656.2861825,656.2861825,656.8405327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8438516999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8412219000002,657.8899473000001,658.0461947000003,658.0562904666664,658.0485929999995,658.5573394000003,658.5573394000003,658.5554178000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,10,9,start,4,lin,0.4,656.8409756000001,656.8411780000006,658.5554658000001,658.5573394000003,659.6058761000004,659.5520416999989,659.6028483999999,659.6058761000004,659.6058761000004,659.6058761000004,660.1814579999991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1851019999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1822308999999,661.2142347,661.3713138000003,661.3805265666657,661.3740110999988,661.8875855999995,661.8875855999995,661.8854076999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,11,10,start,4,lin,0.3771790520775517,660.1818872000003,660.1821848,661.8854566999998,661.8875855999995,662.9340694000002,662.8804885999998,662.9310731000005,662.9340694000002,662.9340694000002,662.9340694000002,663.4892048000002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4924248999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.4899083,664.7301258999996,664.8853784999992,664.8964697666657,664.8878769000003,665.3973764000002,665.3973764000002,665.3954054999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,12,11,start,4,lin,0.3560137707106279,663.4896573000005,663.4898620000004,665.3954531999989,665.3973764000002,666.4458458999998,666.3921391999993,666.4428155999994,666.4458458999998,666.4458458999998,666.4458458999998,667.8174400999997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.8206885999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.8181425000002,669.2960607000005,669.4525804999994,669.4623359666663,669.4548366999989,669.9675511999994,669.9675511999994,669.9654403000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,13,12,start,4,lin,0.337918381,667.8178986999992,667.8180976999993,669.9654888000005,669.9675511999994,671.0157648999993,670.9621102000001,671.0126753999994,671.0157648999993,671.0157648999993,671.0157648999993,671.9206979999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.9240442999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.9214059999995,673.2199779000002,673.3767018999988,673.3863325666667,673.3791167999989,673.887315,673.887315,673.8853968000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,14,13,start,4,lin,0.3897622027109091,671.9211567999992,671.9213617999994,673.8854431999989,673.887315,674.9356814999992,674.8821466,674.9327732999991,674.9356814999992,674.9356814999992,674.9356814999992,675.5661228999998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5689849999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.5668478999996,676.6191139999992,676.7759828999988,676.7854708666661,676.7783191999988,677.2875906999998,677.2875906999998,677.2854539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,15,14,start,4,lin,0.3722276071876621,675.5665757999996,675.5667991999999,677.2855015000005,677.2875906999998,678.3350625000003,678.2814094000005,678.3320263000005,678.3350625000003,678.3350625000003,678.3350625000003,679.4483523999988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4515444999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4490862999992,680.5891549999997,680.7439092999994,680.7554684666671,680.7463353000003,681.2575216000005,681.2575216000005,681.2554168999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,16,15,start,4,lin,0.3574096535436156,679.4488234,679.4490411999996,681.2554665999996,681.2575216000005,682.3046242,682.2514893999996,682.3017932000002,682.3046242,682.3046242,682.3046242,682.8308392999988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8342008,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8315497000003,684.1008884999992,684.2591386000004,684.2672321666656,684.2615499000003,684.7774224000004,684.7774224000004,684.7754556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,17,16,start,4,lin,0.3445588458863389,682.8312924999991,682.8315039999998,684.7755048999989,684.7774224000004,685.8250671000005,685.7714622999993,685.8222093999993,685.8250671000005,685.8250671000005,685.8250671000005,686.3427145999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.3469826,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.3436519999996,687.8335719999995,687.9894196000005,687.9999253666671,687.9917805000005,688.5075815,688.5075815,688.5054326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,18,17,start,4,lin,0.3331116060913072,686.3432253999999,686.3436038,688.5054832999995,688.5075815,689.5538689000005,689.4999177999998,689.5506451000001,689.5538689000005,689.5538689000005,689.5538689000005,690.1210702999997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1244103,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1217737999996,691.5535799,691.7091526999993,691.7199417666658,691.7116396999991,692.2174851999989,692.2174851999989,692.2154172999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,questCoh,0.4,0.3,0.75,quantile,3.5,0.05,0.5,0.01,0.01,0.4,0,19,18,start,4,lin,0.3650402576164039,690.1215254999988,690.1217278000004,692.2154644000002,692.2174851999989,693.2652237999991,693.2116346999992,693.2623064999989,693.2652237999991,693.2652237999991,693.2652237999991,694.0617538999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,1,2025-05-12_10h09.25.665,RDKdeutsch,04.02.24,240,2025-05-12 10h09.32.272368 +0200,sub-001_RDKdeutsch_highleft,,,,,,,,,,,,,,,,,,,,,,,,
